idx_1909,idx_27463
idx_2202,idx_24871
idx_1452,idx_43706
idx_2379,idx_20396
idx_198,idx_64312
idx_558,idx_52783
idx_1701,idx_46840
idx_757,idx_52002
idx_2583,idx_62847
idx_66,idx_10172
idx_1470,idx_9085
idx_1772,idx_3000
idx_2194,idx_30473
idx_383,idx_35839
idx_1760,idx_26505
idx_1475,idx_56483
idx_904,idx_36335
idx_1734,idx_5073
idx_1626,idx_40674
idx_544,idx_38016
idx_544,idx_32620
idx_1662,idx_34027
idx_1011,idx_43644
idx_1891,idx_59424
idx_619,idx_13421
idx_1482,idx_48708
idx_956,idx_15174
idx_704,idx_35392
idx_2520,idx_17716
idx_1425,idx_36608
idx_1074,idx_50460
idx_2541,idx_25013
idx_1601,idx_63192
idx_192,idx_16360
idx_775,idx_25280
idx_1456,idx_50680
idx_285,idx_17936
idx_1424,idx_35866
idx_611,idx_34014
idx_1417,idx_59786
idx_1668,idx_52320
idx_271,idx_21014
idx_279,idx_13924
idx_2098,idx_22852
idx_1857,idx_35453
idx_1254,idx_20241
idx_420,idx_16964
idx_1834,idx_36347
idx_1834,idx_36578
idx_2354,idx_11436
idx_1436,idx_28764
idx_1278,idx_10190
idx_912,idx_12285
idx_536,idx_40867
idx_1963,idx_29224
idx_521,idx_12348
idx_1598,idx_26106
idx_1438,idx_11084
idx_2460,idx_30231
idx_2460,idx_3556
idx_68,idx_18990
idx_1392,idx_51410
idx_745,idx_43763
idx_2298,idx_65643
idx_1541,idx_46595
idx_405,idx_30599
idx_566,idx_13770
idx_1612,idx_17619
idx_1612,idx_38481
idx_1414,idx_46119
idx_932,idx_58461
idx_253,idx_28253
idx_1238,idx_12425
idx_1108,idx_58841
idx_1706,idx_59035
idx_1419,idx_59152
idx_1120,idx_59539
idx_178,idx_32400
idx_828,idx_45215
idx_2374,idx_52408
idx_1020,idx_31858
idx_370,idx_36746
idx_2545,idx_7334
idx_1218,idx_48355
idx_1023,idx_25347
idx_1604,idx_36233
idx_1222,idx_19765
idx_475,idx_27146
idx_101,idx_24544
idx_218,idx_12274
idx_1580,idx_65887
idx_1590,idx_55660
idx_24,idx_47610
idx_304,idx_26248
idx_1663,idx_49680
idx_1656,idx_55896
idx_1656,idx_47967
idx_596,idx_41134
idx_586,idx_55768
idx_1986,idx_3084
idx_1301,idx_60244
idx_1868,idx_4086
idx_2039,idx_24167
idx_2099,idx_32988
idx_171,idx_3857
idx_46,idx_12101
idx_714,idx_54638
idx_1774,idx_30017
idx_989,idx_10961
idx_119,idx_25811
idx_131,idx_35000
idx_2371,idx_7140
idx_2579,idx_6589
idx_991,idx_30800
idx_2351,idx_41502
idx_356,idx_53406
idx_356,idx_64370
idx_356,idx_47904
idx_1022,idx_52776
idx_227,idx_57137
idx_1258,idx_63622
idx_1484,idx_10500
idx_1801,idx_48525
idx_960,idx_30056
idx_1596,idx_47922
idx_1329,idx_18922
idx_997,idx_44375
idx_1480,idx_47878
idx_1255,idx_38490
idx_1124,idx_41723
idx_1057,idx_23665
idx_1072,idx_13095
idx_857,idx_29582
idx_1410,idx_36323
idx_276,idx_8110
idx_1833,idx_61418
idx_1373,idx_7734
idx_1298,idx_5752
idx_415,idx_51959
idx_1313,idx_44952
idx_1313,idx_47170
idx_1798,idx_57065
idx_1140,idx_66026
idx_1837,idx_38961
idx_2073,idx_4133
idx_1912,idx_27632
idx_1884,idx_49421
idx_2097,idx_50047
idx_2094,idx_56253
idx_114,idx_41704
idx_1388,idx_59039
idx_2141,idx_14131
idx_2153,idx_13614
idx_6,idx_41613
idx_1573,idx_56384
idx_1208,idx_53592
idx_642,idx_11908
idx_684,idx_20735
idx_1942,idx_66189
idx_207,idx_9469
idx_856,idx_13354
idx_486,idx_58964
idx_499,idx_24164
idx_2565,idx_56790
idx_2489,idx_31252
idx_2535,idx_42790
idx_107,idx_5795
idx_1780,idx_40187
idx_47,idx_15332
idx_1814,idx_60975
idx_1543,idx_32219
idx_1543,idx_28610
idx_1287,idx_54069
idx_591,idx_56745
idx_2277,idx_26452
idx_1458,idx_13826
idx_900,idx_55877
idx_713,idx_66005
idx_962,idx_63494
idx_924,idx_5737
idx_387,idx_5850
idx_1069,idx_31332
idx_1102,idx_11810
idx_584,idx_24104
idx_1209,idx_57124
idx_485,idx_43213
idx_546,idx_64947
idx_99,idx_54087
idx_2274,idx_39969
idx_2368,idx_42668
idx_788,idx_17869
idx_515,idx_60246
idx_1651,idx_5219
idx_956,idx_23115
idx_158,idx_65178
idx_11,idx_63347
idx_2174,idx_17611
idx_600,idx_33905
idx_1365,idx_52521
idx_1618,idx_42053
idx_2048,idx_33915
idx_72,idx_39833
idx_2362,idx_14676
idx_517,idx_35296
idx_1680,idx_19654
idx_2502,idx_5373
idx_12,idx_30255
idx_1938,idx_29194
idx_1849,idx_25079
idx_763,idx_28271
idx_1481,idx_37980
idx_1959,idx_38407
idx_2113,idx_18745
idx_603,idx_44402
idx_2042,idx_13324
idx_451,idx_34312
idx_1171,idx_33772
idx_1326,idx_50781
idx_2182,idx_62564
idx_876,idx_52657
idx_1578,idx_26555
idx_1702,idx_47622
idx_1469,idx_52728
idx_1809,idx_60683
idx_2310,idx_56409
idx_820,idx_12211
idx_95,idx_53977
idx_2008,idx_12445
idx_1100,idx_53125
idx_1541,idx_9490
idx_2030,idx_21034
idx_921,idx_29762
idx_1612,idx_50248
idx_1296,idx_60570
idx_2604,idx_51251
idx_1414,idx_55250
idx_791,idx_12109
idx_168,idx_34796
idx_928,idx_66530
idx_1755,idx_6965
idx_0,idx_12863
idx_832,idx_64701
idx_832,idx_5876
idx_1825,idx_27471
idx_1706,idx_24690
idx_1419,idx_41060
idx_1585,idx_4977
idx_1773,idx_4410
idx_1773,idx_38075
idx_1217,idx_2751
idx_797,idx_5744
idx_747,idx_10750
idx_718,idx_19655
idx_1489,idx_22429
idx_1731,idx_48833
idx_1525,idx_42534
idx_1086,idx_51916
idx_851,idx_42268
idx_475,idx_20334
idx_101,idx_12461
idx_1464,idx_64688
idx_669,idx_58963
idx_1998,idx_44481
idx_1302,idx_51604
idx_887,idx_56949
idx_314,idx_40692
idx_2083,idx_10423
idx_2490,idx_13796
idx_1628,idx_31372
idx_2523,idx_54049
idx_1324,idx_49489
idx_570,idx_37097
idx_24,idx_35092
idx_1374,idx_51528
idx_2328,idx_58760
idx_1674,idx_44245
idx_1345,idx_44382
idx_1498,idx_11509
idx_1409,idx_25544
idx_1409,idx_41022
idx_2275,idx_60637
idx_2021,idx_25753
idx_719,idx_9507
idx_1307,idx_7426
idx_842,idx_47602
idx_735,idx_33396
idx_936,idx_58099
idx_1941,idx_21961
idx_472,idx_42622
idx_963,idx_29848
idx_456,idx_60053
idx_171,idx_63606
idx_243,idx_24255
idx_2271,idx_13385
idx_714,idx_44012
idx_1873,idx_8713
idx_1587,idx_48111
idx_1587,idx_26416
idx_1737,idx_16752
idx_1936,idx_9738
idx_513,idx_24467
idx_1562,idx_40063
idx_989,idx_54670
idx_1532,idx_16997
idx_2215,idx_52756
idx_751,idx_9689
idx_1336,idx_17170
idx_939,idx_22313
idx_1727,idx_18846
idx_1717,idx_35491
idx_2537,idx_52459
idx_2351,idx_32766
idx_1953,idx_28723
idx_1268,idx_25203
idx_331,idx_30793
idx_227,idx_39517
idx_2152,idx_55930
idx_2166,idx_28033
idx_1220,idx_53464
idx_1791,idx_61114
idx_2084,idx_14982
idx_1596,idx_60341
idx_1122,idx_26940
idx_949,idx_23762
idx_1421,idx_10222
idx_1421,idx_62572
idx_753,idx_26912
idx_845,idx_33063
idx_915,idx_16059
idx_1454,idx_6338
idx_1245,idx_44121
idx_945,idx_48574
idx_516,idx_63882
idx_651,idx_65867
idx_993,idx_12811
idx_1323,idx_18248
idx_810,idx_45946
idx_822,idx_62547
idx_1416,idx_27174
idx_1982,idx_20673
idx_1528,idx_43996
idx_1192,idx_53090
idx_1977,idx_25036
idx_67,idx_22938
idx_1263,idx_5297
idx_1819,idx_58949
idx_1408,idx_40142
idx_136,idx_28031
idx_1042,idx_60099
idx_2181,idx_19525
idx_239,idx_55411
idx_499,idx_65505
idx_712,idx_17430
idx_1937,idx_23853
idx_674,idx_10141
idx_559,idx_13104
idx_694,idx_15952
idx_102,idx_39604
idx_2301,idx_13247
idx_2467,idx_54645
idx_2557,idx_24902
idx_2428,idx_38034
idx_1284,idx_15369
idx_1508,idx_55172
idx_1978,idx_26964
idx_833,idx_39599
idx_1880,idx_32849
idx_1226,idx_9308
idx_2177,idx_30683
idx_2128,idx_66102
idx_2263,idx_13233
idx_1890,idx_37005
idx_2615,idx_3899
idx_1046,idx_43388
idx_2509,idx_8081
idx_417,idx_10714
idx_351,idx_26968
idx_54,idx_54064
idx_287,idx_64912
idx_1802,idx_40148
idx_2504,idx_14172
idx_994,idx_50685
idx_994,idx_59680
idx_1923,idx_20647
idx_2564,idx_10145
idx_1707,idx_30685
idx_1772,idx_15667
idx_681,idx_22129
idx_307,idx_5125
idx_1688,idx_54933
idx_26,idx_57480
idx_1760,idx_12766
idx_1088,idx_57028
idx_1685,idx_45757
idx_251,idx_14256
idx_399,idx_14429
idx_1740,idx_55808
idx_2259,idx_64096
idx_1266,idx_37386
idx_1159,idx_59632
idx_2247,idx_45933
idx_1682,idx_66845
idx_884,idx_26008
idx_872,idx_48736
idx_2101,idx_7266
idx_57,idx_50674
idx_431,idx_66046
idx_1390,idx_4472
idx_2556,idx_19770
idx_1110,idx_38078
idx_2573,idx_40433
idx_610,idx_17011
idx_535,idx_18834
idx_1424,idx_25840
idx_1097,idx_16697
idx_1417,idx_62789
idx_1417,idx_9408
idx_1990,idx_7453
idx_1990,idx_32742
idx_1990,idx_58495
idx_1634,idx_36374
idx_1125,idx_15894
idx_2010,idx_25931
idx_721,idx_65517
idx_798,idx_58321
idx_2031,idx_44191
idx_883,idx_32585
idx_1702,idx_38548
idx_56,idx_6024
idx_673,idx_40969
idx_2015,idx_43124
idx_602,idx_63184
idx_1389,idx_20346
idx_1155,idx_12308
idx_2513,idx_65181
idx_2449,idx_32636
idx_139,idx_48744
idx_1067,idx_14023
idx_2321,idx_40074
idx_2373,idx_7437
idx_1419,idx_35969
idx_1120,idx_33352
idx_674,idx_45133
idx_294,idx_45129
idx_1217,idx_28794
idx_1093,idx_47080
idx_1786,idx_2872
idx_442,idx_32744
idx_2252,idx_58312
idx_2383,idx_15839
idx_2383,idx_41788
idx_1874,idx_30028
idx_1133,idx_18417
idx_2204,idx_27658
idx_1863,idx_4237
idx_366,idx_63459
idx_1382,idx_63011
idx_629,idx_42119
idx_2332,idx_45367
idx_2332,idx_8275
idx_2334,idx_17474
idx_530,idx_25296
idx_930,idx_50118
idx_1785,idx_9990
idx_1669,idx_49497
idx_1439,idx_17070
idx_166,idx_48092
idx_24,idx_13779
idx_304,idx_31285
idx_1253,idx_35170
idx_34,idx_57832
idx_245,idx_40834
idx_1345,idx_48646
idx_1129,idx_14735
idx_2401,idx_53501
idx_1409,idx_45078
idx_1620,idx_3797
idx_310,idx_32924
idx_5,idx_15059
idx_2211,idx_56122
idx_772,idx_41042
idx_931,idx_45982
idx_1367,idx_15679
idx_955,idx_51693
idx_171,idx_54019
idx_2549,idx_61624
idx_2032,idx_32274
idx_635,idx_13858
idx_1936,idx_5711
idx_364,idx_55656
idx_1881,idx_13952
idx_131,idx_14374
idx_1953,idx_4075
idx_1476,idx_9838
idx_1071,idx_19917
idx_1131,idx_25873
idx_789,idx_28666
idx_1076,idx_58346
idx_1614,idx_62308
idx_1139,idx_22825
idx_434,idx_30724
idx_2019,idx_40837
idx_940,idx_19347
idx_706,idx_26921
idx_1360,idx_7021
idx_455,idx_51876
idx_1068,idx_36021
idx_1068,idx_7367
idx_1545,idx_27783
idx_1545,idx_17144
idx_857,idx_62581
idx_1288,idx_48264
idx_810,idx_33961
idx_288,idx_3154
idx_1397,idx_63601
idx_647,idx_41103
idx_1298,idx_20245
idx_317,idx_17682
idx_1029,idx_7704
idx_1798,idx_38581
idx_129,idx_39343
idx_1178,idx_17031
idx_1430,idx_20470
idx_1954,idx_47158
idx_157,idx_22891
idx_19,idx_51430
idx_2003,idx_59278
idx_1979,idx_3468
idx_2092,idx_15759
idx_184,idx_29500
idx_632,idx_5508
idx_430,idx_19282
idx_209,idx_10134
idx_2495,idx_31359
idx_1814,idx_54630
idx_2320,idx_32669
idx_2583,idx_9591
idx_1608,idx_8851
idx_2194,idx_25000
idx_778,idx_17547
idx_2521,idx_27084
idx_1760,idx_31835
idx_478,idx_56563
idx_2524,idx_18016
idx_426,idx_49791
idx_2498,idx_34359
idx_365,idx_20913
idx_1244,idx_54463
idx_1094,idx_37324
idx_1041,idx_50986
idx_2435,idx_12117
idx_1512,idx_56102
idx_1651,idx_63005
idx_323,idx_23036
idx_1230,idx_11315
idx_1151,idx_50007
idx_1151,idx_40081
idx_1913,idx_14652
idx_575,idx_37353
idx_2026,idx_65993
idx_411,idx_63413
idx_282,idx_49699
idx_978,idx_42831
idx_1565,idx_60772
idx_775,idx_41050
idx_1092,idx_4873
idx_2577,idx_64181
idx_749,idx_4146
idx_1097,idx_43374
idx_1352,idx_35893
idx_1486,idx_35008
idx_2395,idx_29079
idx_1699,idx_3964
idx_1254,idx_16134
idx_2266,idx_43891
idx_1621,idx_18893
idx_2440,idx_58580
idx_1027,idx_27345
idx_1197,idx_15786
idx_798,idx_45853
idx_452,idx_26441
idx_1294,idx_4945
idx_1677,idx_30392
idx_729,idx_43828
idx_1100,idx_64845
idx_859,idx_28807
idx_663,idx_49401
idx_542,idx_41839
idx_604,idx_46795
idx_1612,idx_53166
idx_1871,idx_16632
idx_2190,idx_15219
idx_281,idx_40661
idx_1756,idx_6748
idx_1755,idx_56764
idx_212,idx_2818
idx_406,idx_19740
idx_832,idx_38319
idx_1487,idx_43511
idx_625,idx_25083
idx_1474,idx_8333
idx_969,idx_19174
idx_101,idx_29288
idx_715,idx_59406
idx_597,idx_55188
idx_1302,idx_4629
idx_863,idx_12732
idx_2531,idx_29834
idx_492,idx_41396
idx_1235,idx_4682
idx_1235,idx_65528
idx_1492,idx_65529
idx_1048,idx_19378
idx_1442,idx_37953
idx_1439,idx_4635
idx_854,idx_64829
idx_892,idx_65489
idx_1049,idx_14042
idx_1180,idx_13257
idx_1589,idx_41606
idx_1589,idx_43406
idx_2265,idx_32122
idx_1437,idx_15057
idx_1039,idx_58155
idx_358,idx_8178
idx_487,idx_13945
idx_2261,idx_60445
idx_2261,idx_62264
idx_1616,idx_26324
idx_963,idx_34537
idx_1534,idx_25084
idx_1534,idx_25856
idx_2480,idx_54610
idx_147,idx_15837
idx_1829,idx_14455
idx_1917,idx_16218
idx_2549,idx_9568
idx_2474,idx_22208
idx_1599,idx_53574
idx_1291,idx_50806
idx_378,idx_36340
idx_341,idx_19303
idx_2132,idx_30124
idx_2487,idx_44972
idx_1205,idx_41740
idx_2411,idx_6211
idx_1177,idx_27045
idx_1752,idx_2857
idx_1752,idx_11968
idx_617,idx_42592
idx_1131,idx_47142
idx_846,idx_6153
idx_228,idx_52539
idx_1771,idx_22501
idx_1686,idx_28150
idx_1399,idx_45652
idx_2020,idx_7414
idx_480,idx_46816
idx_2514,idx_29288
idx_1081,idx_60204
idx_997,idx_34230
idx_744,idx_28622
idx_971,idx_19330
idx_1057,idx_26877
idx_1271,idx_31911
idx_1162,idx_57792
idx_1014,idx_61446
idx_647,idx_46449
idx_764,idx_35116
idx_1044,idx_36663
idx_1077,idx_14521
idx_1236,idx_65985
idx_2038,idx_45453
idx_1152,idx_17995
idx_1912,idx_42799
idx_1383,idx_55738
idx_1954,idx_64571
idx_2125,idx_21697
idx_1471,idx_21971
idx_2110,idx_29889
idx_1063,idx_44244
idx_1695,idx_52238
idx_184,idx_52379
idx_726,idx_15601
idx_144,idx_6759
idx_2322,idx_65952
idx_2276,idx_13151
idx_2303,idx_32966
idx_2388,idx_26918
idx_2565,idx_10345
idx_2499,idx_65617
idx_1034,idx_23928
idx_678,idx_53531
idx_1735,idx_24867
idx_1814,idx_46470
idx_1240,idx_53913
idx_1550,idx_32776
idx_1334,idx_13389
idx_2516,idx_12633
idx_2538,idx_30283
idx_2563,idx_47086
idx_1932,idx_57177
idx_485,idx_46882
idx_756,idx_15420
idx_1449,idx_38004
idx_2208,idx_18982
idx_2593,idx_15513
idx_399,idx_12174
idx_2465,idx_53421
idx_306,idx_27038
idx_1613,idx_35067
idx_1356,idx_22429
idx_1159,idx_49764
idx_728,idx_36850
idx_1318,idx_25448
idx_2375,idx_4670
idx_1787,idx_10107
idx_775,idx_31921
idx_277,idx_34657
idx_1092,idx_12390
idx_610,idx_24358
idx_2527,idx_33271
idx_1424,idx_59112
idx_583,idx_15936
idx_1724,idx_19338
idx_2201,idx_53333
idx_1699,idx_29117
idx_466,idx_4369
idx_762,idx_35119
idx_495,idx_44725
idx_1481,idx_50299
idx_1460,idx_50168
idx_1621,idx_32827
idx_446,idx_40244
idx_639,idx_48754
idx_2273,idx_13360
idx_1591,idx_7309
idx_25,idx_18966
idx_536,idx_36531
idx_1963,idx_25681
idx_750,idx_17369
idx_56,idx_22120
idx_1566,idx_63534
idx_235,idx_54242
idx_95,idx_3663
idx_2542,idx_64081
idx_2298,idx_38124
idx_1100,idx_43123
idx_1828,idx_52408
idx_1541,idx_54035
idx_1283,idx_28896
idx_168,idx_39726
idx_82,idx_6503
idx_1159,idx_17346
idx_392,idx_32318
idx_2065,idx_27577
idx_2594,idx_24954
idx_2614,idx_18129
idx_1585,idx_8707
idx_2236,idx_24366
idx_512,idx_18840
idx_461,idx_8660
idx_1736,idx_61077
idx_797,idx_9767
idx_1489,idx_63679
idx_1693,idx_58561
idx_803,idx_19817
idx_964,idx_62325
idx_1133,idx_19451
idx_1133,idx_36008
idx_2398,idx_41198
idx_2494,idx_37397
idx_1793,idx_50461
idx_1863,idx_7867
idx_689,idx_14728
idx_1617,idx_12273
idx_1235,idx_14570
idx_919,idx_34504
idx_2512,idx_48746
idx_2028,idx_6878
idx_530,idx_12276
idx_1903,idx_20882
idx_814,idx_26460
idx_2224,idx_38477
idx_1129,idx_24230
idx_1409,idx_50398
idx_1409,idx_56793
idx_1409,idx_66270
idx_1010,idx_57388
idx_91,idx_18587
idx_445,idx_21312
idx_2007,idx_44248
idx_976,idx_49854
idx_472,idx_41017
idx_390,idx_36917
idx_1767,idx_43086
idx_1767,idx_39367
idx_1002,idx_64267
idx_1873,idx_23630
idx_986,idx_24174
idx_914,idx_39538
idx_119,idx_33440
idx_457,idx_54652
idx_554,idx_61400
idx_1783,idx_43156
idx_2559,idx_29978
idx_1907,idx_10035
idx_2103,idx_56049
idx_1309,idx_9289
idx_831,idx_35953
idx_1035,idx_30670
idx_1801,idx_60652
idx_229,idx_64993
idx_1201,idx_24790
idx_468,idx_41006
idx_651,idx_5128
idx_1545,idx_23825
idx_810,idx_39690
idx_1413,idx_37409
idx_725,idx_47771
idx_1321,idx_29429
idx_317,idx_8232
idx_1351,idx_4674
idx_1403,idx_25614
idx_1403,idx_21203
idx_502,idx_16124
idx_419,idx_49108
idx_193,idx_29225
idx_2239,idx_55423
idx_1260,idx_17438
idx_2041,idx_15948
idx_1837,idx_21350
idx_1912,idx_49788
idx_1792,idx_15878
idx_67,idx_57419
idx_1231,idx_45167
idx_1248,idx_9435
idx_1996,idx_25547
idx_190,idx_20074
idx_2187,idx_38675
idx_1109,idx_23166
idx_632,idx_19866
idx_486,idx_64258
idx_486,idx_11755
idx_777,idx_33544
idx_676,idx_33337
idx_1024,idx_42033
idx_942,idx_13579
idx_909,idx_57568
idx_2367,idx_24734
idx_2367,idx_28800
